stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,bt_id
1296,1296,BRAGAW & 20TH AVENUE SSW,61.202078,-149.808542,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2258,2258
1299,1299,LAKE OTIS & NORTHERN LIGHTS SSW,61.194669,-149.838505,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2259,2259
1300,1300,LAKE OTIS & CORNELL SSW,61.191708,-149.838425,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2260,2260
1301,1301,PROVIDENCE & LAKE OTIS ESE,61.187911,-149.836996,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2261,2261
1302,1302,PROVIDENCE & PIPER WSW,61.187899,-149.831632,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2262,2262
1307,1307,PROVIDENCE & SPIRIT WNW,61.188501,-149.825312,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2263,2263
1308,1308,PROVIDENCE & SEAWOLF WNW,61.188185,-149.832642,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2264,2264
1312,1312,NORTHERN LIGHTS & UAA DR ESE,61.196036,-149.82644,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2265,2265
1313,1313,NORTHERN LIGHTS & ARCA DR ESE,61.198743,-149.816012,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2266,2266
1314,1314,BRAGAW & NORTHERN LIGHTS NNE,61.199535,-149.808033,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2267,2267
1315,1315,BRAGAW & 20TH AVENUE NNE,61.20287,-149.808091,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2268,2268
1316,1316,BRAGAW & 16TH AVENUE NNE,61.20689,-149.808151,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2269,2269
1317,1317,DEBARR & BRAGAW WNW,61.209858,-149.809884,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2270,2270
1318,1318,NORTHWAY & SAN JERONIMO SSE,61.211295,-149.812253,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2271,2271
1319,1319,NORTHWAY & 801 NORTHWAY EAST,61.214559,-149.811965,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2272,2272
1320,1320,NORTHWAY & PENLAND SSE,61.215504,-149.812297,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2273,2273
1334,1334,LANE & THOMPSON NNE,61.228096,-149.797013,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2282,2282
1335,1335,PARSONS & LANE WNW,61.229652,-149.797955,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2283,2283
1336,1336,PARSONS & KLEVIN NORTH ENE,61.229641,-149.803834,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2284,2284
1337,1337,PARSONS & FLOWER NORTH WNW,61.229641,-149.806874,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2285,2285
1338,1338,BRAGAW & PARSONS SSW,61.229065,-149.808594,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2286,2286
1339,1339,BRAGAW & THOMPSON SSW,61.227228,-149.808536,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2287,2287
1340,1340,BRAGAW & PETERKIN SSW,61.225428,-149.808593,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2288,2288
1341,1341,MOUNTAIN VIEW & BRAGAW WNW,61.224231,-149.810071,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2289,2289
1342,1342,MOUNTAIN VIEW & PRICE WNW,61.224232,-149.812792,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2290,2290
1343,1343,COMMERCIAL & TAYLOR WNW,61.224244,-149.817985,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2291,2291
1344,1344,COMMERCIAL & MEYER WNW,61.224241,-149.823841,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2292,2292
1345,1345,COMMERCIAL & 2761 N,61.22263,-149.829796,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2293,2293
1347,1347,COMMERCIAL & CHIPPERFIELD ENE,61.220395,-149.833684,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2295,2295
1348,1348,3RD AVENUE & UNGA WNW,61.219596,-149.842172,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2296,2296
1349,1349,3RD AVENUE & CONCRETE ENE,61.219422,-149.850305,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2297,2297
1350,1350,3RD AVENUE & ORCA WNW,61.219542,-149.855362,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2298,2298
1351,1351,3RD AVENUE & POST ROAD WNW,61.21961,-149.860538,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2299,2299
1353,1353,3RD AVENUE & GAMBELL WNW,61.219607,-149.871594,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2301,2301
1354,1354,3RD AVENUE & EAGLE WNW,61.219604,-149.875516,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2302,2302
1355,1355,3RD AVENUE & CORDOVA ENE,61.219599,-149.87897,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2303,2303
1356,1356,3RD AVENUE & BARROW WNW,61.219607,-149.881998,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2304,2304
1357,1357,C STREET & 5TH AVENUE NNW,61.2181,-149.887507,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2305,2305
1359,1359,5TH AVENUE & H STREET WNW,61.217639,-149.898591,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2306,2306
1361,1361,6TH AVENUE & K STREET ESE,61.216499,-149.900784,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2307,2307
1380,1380,BUSINESS BLVD & VALLEY RVR EAST,61.326295,-149.574598,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2309,2309
1422,1422,BUSINESS BLVD & CENTERFIELD ESE,61.323499,-149.573891,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2319,2319
1424,1424,BUSINESS BLVD & VALLEY RVR WEST,61.326396,-149.574745,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2320,2320
1433,1433,5TH AVENUE & REEVE BLVD WNW,61.217658,-149.838728,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2321,2321
1453,1453,CORDOVA & 8TH AVENUE SSW,61.214379,-149.879314,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2323,2323
1556,1556,OLD SEWARD & KLATT NNE,61.116379,-149.863561,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2325,2325
1557,1557,OLD SEWARD & O'MALLEY CTR NNE,61.120333,-149.863556,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2326,2326
1564,1564,88TH AVENUE & OLD SEWARD WNW,61.141181,-149.866872,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2329,2329
1574,1574,OLD SEWARD & O'MALLEY CTR NNW,61.120324,-149.864117,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2330,2330
1575,1575,OLD SEWARD & KLATT NNW,61.11654,-149.864136,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2331,2331
1579,1579,INDUSTRY WAY & HUFFMAN NNW,61.10902,-149.861393,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2332,2332
1635,1635,ABBOTT & INDEPENDENCE ESE,61.137377,-149.840321,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2334,2334
1690,1690,C STREET & 32ND AVENUE SSW,61.191068,-149.88675,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2335,2335
1745,1745,5TH AVENUE & CONCRETE ESE,61.217317,-149.849238,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2337,2337
1747,1747,5TH AVENUE & AIRPORT HGTS ESE,61.2174,-149.824029,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2338,2338
1766,1766,BUSINESS BLVD & CENTERFIELD ENE,61.323715,-149.574368,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2345,2345
1878,1878,MULDOON & BOUNDARY SSW,61.223411,-149.733845,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2403,2403
1917,1917,C STREET & 34TH AVENUE SSW,61.189372,-149.886758,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2406,2406
1918,1918,C STREET & 36TH AVENUE SSW,61.187298,-149.88678,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2407,2407
1919,1919,C STREET & 40TH AVENUE SSW,61.183706,-149.886757,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2408,2408
1920,1920,TUDOR & C STREET ESE,61.180571,-149.885032,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2409,2409
1921,1921,TUDOR & CORDOVA ESE,61.180655,-149.877511,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2410,2410
1922,1922,TUDOR & FAIRBANKS WSW,61.180638,-149.873753,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2411,2411
1923,1923,TUDOR & OLD SEWARD ESE,61.180638,-149.866479,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2412,2412
1924,1924,TUDOR & SHELIKOF WSW,61.1807,-149.854151,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2413,2413
1925,1925,TUDOR & MACINNES ESE,61.180711,-149.848479,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2414,2414
1926,1926,TUDOR & LAKE OTIS ESE,61.180708,-149.835259,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2415,2415
1928,1928,TUDOR & PIPER WSW,61.180725,-149.824316,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2416,2416
1929,1929,TUDOR & VIEW ESE,61.18072,-149.817488,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2417,2417
1933,1933,TUDOR & TUDOR CENTRE ESE,61.180602,-149.794075,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2419,2419
1935,1935,TUDOR & CHECKMATE ESE,61.180639,-149.785138,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2420,2420
1936,1936,TUDOR & BONIFACE ESE,61.180601,-149.776901,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2421,2421
1937,1937,TUDOR & DEFIANCE ESE,61.180641,-149.769162,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2422,2422
1938,1938,TUDOR & BAXTER ESE,61.180655,-149.761633,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2423,2423
1939,1939,PATTERSON & AMBLER LANE NNE,61.181995,-149.748246,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2424,2424
1940,1940,PATTERSON & MADELYNNE NNE,61.184526,-149.74834,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2425,2425
1941,1941,PATTERSON & 36TH AVENUE SSE,61.187704,-149.748177,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2426,2426
1942,1942,36TH AVENUE & UPLAND DRIVE ESE,61.187939,-149.74232,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2427,2427
1943,1943,36TH AVENUE & ROBIN ESE,61.187945,-149.738492,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2428,2428
1944,1944,MULDOON & NORTHWIND NNE,61.190502,-149.733222,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2429,2429
1946,1946,MULDOON & 32ND AVENUE NNE,61.193142,-149.733264,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2430,2430
1948,1948,MULDOON & HALLIGAN NNE,61.201072,-149.733253,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2431,2431
1949,1949,MULDOON & 20TH AVENUE NNE,61.202959,-149.733292,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2432,2432
1950,1950,MULDOON & 16TH AVENUE NNE,61.207688,-149.733186,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2433,2433
1952,1952,MULDOON & OLD HARBOR SSE,61.213639,-149.733279,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2435,2435
1953,1953,MULDOON & 6TH AVENUE NNE,61.217407,-149.73326,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2436,2436
1954,1954,MULDOON & 4TH AVENUE NNE,61.219369,-149.73326,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2437,2437
1955,1955,MULDOON & DUBEN NNE,61.221163,-149.733263,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2438,2438
1956,1956,MULDOON & BOUNDARY SSE,61.223725,-149.733252,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2439,2439
1993,1993,MULDOON & 6TH AVENUE SSW,61.216635,-149.733749,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2440,2440
1994,1994,MULDOON & OLD HARBOR SSW,61.213771,-149.733721,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2441,2441
1997,1997,MULDOON & ISLAND NNW,61.205948,-149.733703,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2443,2443
1998,1998,MULDOON & 20TH AVENUE SSW,61.202157,-149.733737,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2444,2444
1999,1999,MULDOON & WILDBROOK CT SSW,61.199704,-149.733831,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2445,2445
2000,2000,MULDOON & NORTHERN LIGHTS NNW,61.196536,-149.733802,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2446,2446
2001,2001,MULDOON & NORTHERN LIGHTS SSW,61.194496,-149.733743,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2447,2447
2002,2002,MULDOON & 32ND AVENUE SSW,61.191092,-149.733722,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2448,2448
2003,2003,36TH AVENUE & OLD MULDOON ENE,61.188137,-149.734488,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2449,2449
2004,2004,36TH AVENUE & ROBIN WNW,61.188134,-149.739465,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2450,2450
2005,2005,36TH AVENUE & HILAND WNW,61.188101,-149.74509,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2451,2451
2006,2006,PATTERSON & 36TH AVENUE SSW,61.187726,-149.748546,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2452,2452
2007,2007,PATTERSON & MADELYNNE NNW,61.184077,-149.748557,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2453,2453
2008,2008,PATTERSON & AMBLER LANE SSW,61.181342,-149.74863,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2454,2454
2009,2009,TUDOR & KINGSTON ENE,61.180895,-149.757279,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2455,2455
2011,2011,TUDOR & DEFIANCE WNW,61.180901,-149.772321,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2456,2456
2012,2012,TUDOR & BONIFACE WNW,61.180928,-149.780732,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2457,2457
2014,2014,TUDOR & CHECKMATE WNW,61.180911,-149.787295,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2458,2458
2017,2017,TUDOR & ELMORE WNW,61.180972,-149.809612,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2460,2460
2018,2018,TUDOR & FLORINA WNW,61.180915,-149.814464,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2461,2461
2019,2019,TUDOR & DALE WNW,61.180923,-149.819593,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2462,2462
2020,2020,TUDOR & WRIGHT ENE,61.180933,-149.825768,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2463,2463
2021,2021,TUDOR & FOLKER WNW,61.180961,-149.831344,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2464,2464
2022,2022,TUDOR & LAUREL WNW,61.180995,-149.835398,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2465,2465
2023,2023,TUDOR & LAKE OTIS WNW,61.180997,-149.840026,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2466,2466
2024,2024,TUDOR & UNIVERSITY PL APT ENE,61.180973,-149.845419,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2467,2467
2025,2025,TUDOR & MACINNES WNW,61.180943,-149.850799,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2468,2468
2026,2026,TUDOR & EAU CLAIRE ENE,61.180951,-149.854521,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2469,2469
2027,2027,TUDOR & NEW SEWARD WNW,61.180919,-149.865125,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2470,2470
2028,2028,TUDOR & OLD SEWARD WNW,61.180905,-149.869338,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2471,2471
2029,2029,TUDOR & DENALI WNW,61.180901,-149.878011,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2472,2472
2031,2031,TUDOR & B STREET ENE,61.180946,-149.882813,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2473,2473
2032,2032,C STREET & TUDOR NNE,61.181596,-149.886041,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2474,2474
2033,2033,A STREET & 40TH AVENUE NNE,61.184988,-149.885655,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2475,2475
2034,2034,A STREET & 38TH AVENUE NNE,61.186637,-149.883821,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2476,2476
2036,2036,A STREET & 34TH AVENUE NNE,61.190573,-149.882915,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2477,2477
2103,2103,ABBOTT & 88TH AVENUE SSW,61.140884,-149.847794,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2481,2481
2180,2180,ABBOTT & TOLOFF WNW,61.137639,-149.842198,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2483,2483
2182,2182,ABBOTT & 88TH AVENUE NNE,61.14172,-149.847276,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2485,2485
3006,3006,AMBASSADOR & ELMORE ESE,61.183223,-149.807165,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2489,2489
3007,3007,AMBASSADOR & ELMORE ENE,61.183325,-149.807528,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2490,2490
3008,3008,AMBASSADOR & TUDOR CTR WSW,61.183298,-149.802729,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2491,2491
3009,3009,AMBASSADOR & TUDOR CTR WNW,61.183514,-149.803185,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2492,2492
3010,3010,DIPLOMACY & ANMC N,61.181944,-149.801485,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2493,2493
3013,3013,ELMORE & SHARON GAGNON SSE,61.184874,-149.80846,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2495,2495
3014,3014,CENTENNIAL & PECK NNE,61.222857,-149.717297,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2496,2496
3018,3018,3RD AVENUE & REEVE WNW,61.219629,-149.837466,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2497,2497
3033,3033,INTL ARPT RD & RR XING WSW,61.174779,-149.953271,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2501,2501
3034,3034,AIRPORT NORTH TERMINAL,61.178058,-149.984168,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2502,2502
3038,3038,MULDOON & 36TH AVENUE NNE,61.18862,-149.733025,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2505,2505
3044,3044,OLD GLENN & EAGLE RIVER ROAD ENE,61.320307,-149.571354,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2506,2506
3075,3075,TUDOR CENTRE & ANMC XWALK ESE,61.183555,-149.798885,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2512,2512
3077,3077,TUDOR CENTRE & KIDNEY CTR SSW,61.182429,-149.795203,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2513,2513
3507,3507,5TH AVENUE & F STREET WNW,61.217604,-149.893845,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2522,2522
3511,3511,INTL ARPT RD & AIRCRAFT ESE,61.176544,-149.966894,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2523,2523
3519,3519,POSTMARK & HELIPORT PL ENE,61.177805,-149.977945,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2527,2527
3525,3525,9TH AVENUE & L STREET ENE,61.213718,-149.902235,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2528,2528
3526,3526,9TH AVENUE & H STREET WNW,61.213708,-149.898559,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2529,2529
3527,3527,9TH AVENUE & F STREET WNW,61.213682,-149.894411,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2530,2530
3529,3529,DIPLOMACY & TUDOR CTR WNW,61.181964,-149.796151,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2532,2532
3545,3545,ARLENE & 88TH AVENUE SSW,61.140621,-149.929584,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2546,2546
3547,3547,JEWEL LAKE & CHEVIGNY WSW,61.16638,-149.946238,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2548,2548
3548,3548,JEWEL LAKE & CHEVIGNY ENE,61.166636,-149.946604,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2549,2549
3552,3552,9TH AVENUE & BARROW ENE,61.213675,-149.880981,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2553,2553
3553,3553,9TH AVENUE & B STREET WNW,61.213707,-149.88613,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2554,2554
3554,3554,15TH AVENUE & GAMBELL ENE,61.20778,-149.870506,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2555,2555
3555,3555,15TH AVENUE & EAGLE WNW,61.207746,-149.876486,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2556,2556
3556,3556,15TH AVENUE & EAGLE ESE,61.207657,-149.874438,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2557,2557
3557,3557,CORDOVA & 14TH AVENUE SSE,61.208604,-149.879086,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2558,2558
3558,3558,CORDOVA & 14TH AVENUE SSW,61.208183,-149.879343,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2559,2559
3559,3559,BOUNDARY & MULDOON ENE,61.224231,-149.730932,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2560,2560
3566,3566,HYDER & 11TH AVENUE NNE,61.211958,-149.868897,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2567,2567
3567,3567,HYDER & 11TH AVENUE SSW,61.211416,-149.869123,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2568,2568
3568,3568,HYDER & 9TH AVENUE SSE,61.213479,-149.868807,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2569,2569
3589,3589,ARCTIC & 67TH AVENUE NNW,61.160805,-149.892212,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2590,2590
3592,3592,SPENARD & FIREWEED NNE,61.199487,-149.905757,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2592,2592
3593,3593,BRAGAW & DEBARR SSW,61.20868,-149.808539,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2593,2593
3630,3630,88TH AVENUE & BLACKBERRY ENE,61.141173,-149.944198,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2616,2616
3682,3682,PECK & MULDOON ESE,61.222331,-149.731982,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2640,2640
3686,3686,JEWEL LAKE & RASPBERRY NNE,61.159664,-149.951425,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2643,2643
3687,3687,88TH AVENUE & CORDELL ESE,61.141009,-149.943057,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2644,2644
2185,2185,BOUNDARY & NEWELL ESE,61.224125,-149.770654,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2659,2659
2195,2195,19TH AVENUE & CHUGACH MANOR,61.203459,-149.858078,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2665,2665
2202,2202,NORTHERN LIGHTS & COPE WNW,61.195373,-149.902734,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2666,2666
3688,3688,3RD AVENUE & SITKA ESE,61.219451,-149.844865,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2668,2668
3689,3689,3RD AVENUE & SITKA WNW,61.219566,-149.846229,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2669,2669
3696,3696,INTL ARPT RD & RUTAN WNW,61.176805,-149.960738,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2671,2671
2203,2203,ARCTIC & DIMOND NNW,61.146527,-149.892342,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2756,2756
2204,2204,ARCTIC & 36TH AVENUE NNE,61.188399,-149.897742,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2757,2757
1450,1450,CITY HALL,61.216565,-149.894746,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2758,2758
0355,0355,DEBARR & MULDOON,61.209843,-149.73524,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2759,2759
3594,3594,BONIFACE INTERCHANGE,61.225275,-149.779402,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2761,2761
1746,1746,5TH AVENUE & REEVE BLVD WSW,61.21739,-149.837435,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2766,2766
1333,1333,LANE & MOUNTAIN VIEW NNE,61.22668,-149.797055,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2769,2769
2205,2205,MULDOON & HERITAGE CTR WNW,61.231092,-149.738035,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2772,2772
2207,2207,MULDOON & ZUCKERT ESE,61.230879,-149.740091,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2773,2773
0782,0782,BOUNDARY & TURPIN WSW,61.222814,-149.756569,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2778,2778
3699,3699,CREEKSIDE CTR & CLEARWATER ESE,61.206955,-149.737297,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2780,2780
2209,2209,VA CLINIC,61.232413,-149.743568,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2784,2784
0575,0575,PROVIDENCE & PROVIDENCE HOSPITAL,61.18976,-149.816965,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2789,2789
3700,3700,PINE & KLONDIKE NNW,61.219751,-149.793561,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2794,2794
1310,1310,PROVIDENCE & SPIRIT WSW,61.188342,-149.824712,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2798,2798
3711,3711,MULDOON & ZUCKERT WNW,61.231258,-149.741889,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2800,2800
3710,3710,DEBARR & CREEKSIDE CTR WNW,61.209907,-149.743743,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2801,2801
3717,3717,MOUNTAIN VIEW & COMMERCIAL SSW,61.223497,-149.816435,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2816,2816
3718,3718,MOUNTAIN VIEW & GLENN SQR NNW,61.220614,-149.82254,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2817,2817
