route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
31,3,31-1450-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1520-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1550-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1620-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1650-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1720-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1750-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
31,3,31-1820-O-3,Centennial Village,0,31_OB_to_CENTVILL_2017,1,1
91,1,91-655-O-1,Huffman Business Park - Dimond Center,0,91_LOOP_2017,1,1
91,1,91-755-O-1,Huffman Business Park - Dimond Center,0,91_LOOP_2017,1,1
91,1,91-1742-O-1,Huffman Business Park - Dimond Center,0,91_LOOP_2017,1,1
91,1,91-1840-O-1,Huffman Business Park - Dimond Center,0,91_LOOP_2017,1,1
92,1,92-547-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-548-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-647-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-648-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-714-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-715-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-1620-I-1,Downtown,1,92_IB_to_TRANCNT_2017,1,1
92,1,92-632-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1535-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1610-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1611-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1712-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1713-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
92,1,92-1810-O-1,Eagle River Transit Center,0,92_OB_to_ERTC_2017,1,1
